world_x,world_y,world_heading,local_vx,local_vy,slip_angle,yaw_rate,steer,throttle,hand_brake,brake
-51.980793,-268.8071899,-4.118531704,28.33964752,0.100292419,0.202765699,-1.995123744,-0.003793353,1,0,0
-52.71385574,-269.6664734,-4.194978714,28.43185154,0.101337156,0.204213464,-2.003726244,-0.003894063,1,0,0
-53.4274559,-270.5207825,-4.274568558,28.52545139,0.100586785,0.202036223,-2.079139233,-0.004766882,1,0,0
-54.13935089,-271.3930664,-4.357788563,28.61571394,0.097190276,0.19459837,-2.293731213,-0.00637826,1,0,0
-54.67443848,-272.0645447,-4.458894253,28.71024187,0.091803434,0.183207494,-2.718822241,-0.008896109,1,0,0
-55.30759811,-272.8788757,-4.656312943,28.859695,0.083651527,0.166074733,-3.842066526,-0.014301512,1,0,0
-55.96450424,-273.7504578,-4.835390091,28.96629835,0.08336031,0.164887511,-4.914195538,-0.018028686,1,0,0
-56.65210724,-274.6984253,-4.941287041,29.01191503,0.078421906,0.154875449,-5.741294384,-0.024510521,1,0,0
-57.11595535,-275.3624268,-5.065157413,29.05545592,0.078628016,0.155049797,-6.605703354,-0.026358031,1,0,0
-57.58625793,-276.0597839,-5.371585846,29.13545043,0.088090065,0.173231357,-8.625014305,-0.032405745,1,0,0
-58.02169418,-276.7312012,-5.793948174,29.21385375,0.123340888,0.241901342,-10.89301968,-0.036808603,1,0,0
-58.61602783,-277.6947632,-6.296788216,29.2820716,0.172367643,0.337265229,-13.35396385,-0.043970566,1,0,0
-59.02140045,-278.3869019,-6.884374619,29.34241009,0.237701213,0.46413974,-15.92883396,-0.050598536,1,0,0
-59.58839035,-279.4091797,-7.61341238,29.3960076,0.313443031,0.610908896,-19.19248581,-0.063025758,1,0,0
-59.99329376,-280.1857605,-8.951488495,29.45654402,0.45974412,0.894173451,-24.84711075,-0.085980594,1,0,0
-60.38008118,-280.9723511,-10.08451843,29.4792054,0.586865267,1.140480621,-29.51912308,-0.101863816,1,0,0
-60.8170433,-281.9242249,-10.75312996,29.48455115,0.668662745,1.299154519,-32.08042908,-0.109467335,1,0,0
-61.26511765,-282.9898071,-11.43962193,29.4803319,0.744574392,1.446791828,-34.90164185,-0.129113063,1,0,0
-61.57138443,-283.7861938,-12.98472977,29.45202121,0.93159832,1.811721566,-40.8278656,-0.152908683,1,0,0
-61.92937851,-284.8119202,-14.81376934,29.37715404,1.157851187,2.257048735,-47.66467667,-0.196468085,0.966809392,0,0
-62.16821289,-285.5754395,-16.92841911,29.25733176,1.457644087,2.85220326,-54.38257217,-0.227761209,0.925973892,0,0
-62.38975143,-286.3634949,-19.39578056,29.06047406,1.828087563,3.599523847,-61.14430618,-0.285050154,0.877509713,0,0
-62.58416367,-287.1412354,-22.19572449,28.78939811,2.284603117,4.5372391,-67.06298065,-0.33502546,0.874581873,0,0
-62.83056641,-288.3022156,-25.15662766,28.45384965,2.783545867,5.587278162,-71.73259735,-0.369822323,0.874581873,0,0
-62.98312759,-289.183197,-28.22057343,28.05786313,3.30102624,6.710040687,-75.14612579,-0.417002827,0.874581873,0,0
-63.12630081,-290.2312317,-31.49452209,27.59653588,3.845118142,7.932145842,-77.61616516,-0.448651046,0.874581873,0,0
-63.20893478,-291.0518188,-36.37285995,26.84262084,4.613971687,9.753246596,-79.68201447,-0.475785136,0.874581873,0,0
-63.27884674,-292.1533813,-39.78452682,26.27090708,5.112576699,11.0126713,-80.40139771,-0.483879626,0.862781107,0,0
-63.30104446,-293.2694092,-43.36713028,25.63405042,5.674128879,12.48124403,-84.30174255,-0.491108835,0.829554796,0,0
-63.28394699,-294.1054077,-46.57830429,25.05773042,6.227752697,13.95727964,-86.22743988,-0.494530052,0.801504672,0,0
-63.2143898,-295.2203369,-49.84345245,24.47429894,6.885931308,15.71413692,-83.43232727,-0.497834951,0.769353569,0,0
-63.1275444,-296.0389709,-54.46947479,23.51250222,7.485822724,17.66024091,-87.91552734,-0.498589158,0.736097515,0,0
-63.00769806,-296.8617249,-59.05815125,22.54402996,8.14785123,19.87084243,-86.46669769,-0.49863109,0.701657772,0,0
-62.85831833,-297.6609192,-61.88854599,21.91412895,8.467871264,21.12710525,-86.59676361,-0.498253912,0.701657772,0,0
-62.65345383,-298.5432129,-63.2480278,21.6279317,8.67941295,21.86587468,-84.09292603,-0.497876823,0.69814539,0,0
-62.31153488,-299.7189331,-64.58434296,21.31190467,8.777251534,22.38418418,-85.20139313,-0.497290492,0.69814539,0,0
-61.97509003,-300.6682434,-67.3775177,20.63031173,8.88804801,23.30757194,-83.21843719,-0.494279414,0.69814539,0,0
-61.66774368,-301.4207458,-71.17389679,19.72974583,9.041544819,24.62055243,-75.35977173,-0.483134121,0.729306936,0,0
-61.21757126,-302.3869934,-74.26190948,18.99752073,9.016545351,25.38980899,-63.25202942,-0.466269135,0.810945332,0,0
-60.79101944,-303.1996765,-76.69593048,18.40247997,8.843837056,25.66794118,-49.07650757,-0.45026508,0.862781107,0,0
-60.37994003,-303.9156494,-78.56581879,17.90974721,8.234197023,24.69111092,-40.11876297,-0.422530651,0.9119699,0,0
-59.76353455,-304.8982239,-80.12503052,17.48629388,7.565732696,23.3965164,-35.92807007,-0.392041355,0.993106127,0,0
-59.10341644,-305.860199,-81.31809998,17.18095572,7.072951507,22.37568807,-26.42643356,-0.363348633,1,0,0
-58.6162529,-306.5222168,-82.10926819,16.93244957,6.398882957,20.70190554,-15.26998806,-0.339437157,1,0,0
-57.91999817,-307.4067993,-82.60336304,16.77203182,5.386582206,17.80517788,-11.37581539,-0.326348454,1,0,0
-57.16999054,-308.2905273,-83.00761414,16.61647602,4.549412317,15.31173741,-10.033638,-0.313396931,1,0,0
-56.6239624,-308.8994751,-83.53557587,16.40525155,3.488205252,12.00388099,-10.40728474,-0.309162378,1,0,0
-56.05596924,-309.5092773,-84.01373291,16.25067117,2.617375681,9.149631162,-12.7658329,-0.309750915,1,0,0
-55.27263641,-310.3204041,-84.2041626,16.20003551,2.348467696,8.248525655,-13.98061752,-0.309750915,1,0,0
-54.66812897,-310.9284363,-84.40299988,16.15647706,2.188295745,7.713422992,-14.86663342,-0.310413271,1,0,0
-53.92837143,-311.6543884,-85.1182785,16.00848967,1.518805668,5.419715342,-19.36489296,-0.31265974,1,0,0
-53.32093811,-312.2382507,-86.08580017,15.86485886,0.878114807,3.168070341,-25.99684906,-0.315905631,1,0,0
-52.48473358,-313.0270691,-87.32357788,15.74488806,0.44327851,1.612668242,-31.19944191,-0.318861693,1,0,0
-51.71640396,-313.7374573,-88.86535645,15.62183079,-0.002025042,-0.007427194,-39.93772507,-0.323935777,1,0,0
-51.0843544,-314.3117981,-90.7306366,15.52056339,-0.309029984,-1.140665735,-48.5788765,-0.327017188,1,0,0
-50.30183792,-315.0107727,-93.01046753,15.43422446,-0.506827971,-1.88079894,-57.31747055,-0.328504205,1,0,0
-49.65032196,-315.5830078,-96.50839233,15.30684968,-0.574908686,-2.150956373,-69.28694153,-0.328504205,1,0,0
-48.74595642,-316.3677979,-100.5640945,15.15487356,-0.568679292,-2.148988141,-76.84300232,-0.325939924,1,0,0
-47.84767151,-317.1408997,-101.6860275,15.12520798,-0.552199063,-2.090855926,-78.63906097,-0.324306726,1,0,0
-47.15921402,-317.730896,-105.0226364,15.05136824,-0.453383133,-1.725363936,-84.5888443,-0.319601506,1,0,0
-46.33641052,-318.434967,-108.6658478,14.99182396,-0.339142158,-1.295913094,-87.70004272,-0.306296021,1,0,0
-45.67507553,-319.0031128,-112.2060165,14.94403536,-0.181463195,-0.695699936,-91.08085632,-0.294401705,1,0,0
-44.83600616,-319.7292786,-116.9055786,14.90296845,0.021135908,0.081258814,-91.61109161,-0.267382026,1,0,0
-44.16449738,-320.3158264,-120.4961548,14.88839011,0.191056216,0.735211404,-90.79947662,-0.233842716,1,0,0
-43.50920486,-320.8954468,-121.7119446,14.88406929,0.246186459,0.947601018,-90.36545563,-0.233842716,1,0,0
-42.61113358,-321.7024841,-122.7795563,14.88122077,0.294901834,1.135284511,-89.88072968,-0.22564353,1,0,0
-41.94861221,-322.3087158,-126.002861,14.88596015,0.452884527,1.742606505,-87.58601379,-0.192322373,1,0,0
-41.20436478,-323.0036926,-130.0925293,14.90508899,0.643557,2.472324225,-83.3891449,-0.16171515,1,0,0
-40.56173325,-323.6158142,-134.2119141,14.94464443,0.818445828,3.134681163,-77.50051117,-0.131536976,1,0,0
-39.77169037,-324.3842773,-135.2729492,14.95981107,0.860983856,3.293917461,-75.61548615,-0.123894751,1,0,0
-39.12569809,-325.0262146,-137.8418884,14.99914694,0.94298345,3.597401747,-70.7752533,-0.107022025,1,0,0
-38.56197357,-325.596283,-140.8011017,15.06474729,1.024675167,3.891155535,-63.91362,-0.081822492,1,0,0
-37.99678802,-326.176178,-143.4540253,15.14622203,1.071688766,4.047285217,-56.44427109,-0.059049815,1,0,0
-37.43254852,-326.7638245,-145.8424835,15.24933913,1.087206573,4.078021013,-48.076931,-0.042961583,1,0,0
-36.80042267,-327.4327698,-147.734848,15.36484885,1.081517671,4.026356704,-39.44910431,-0.021420512,1,0,0
-36.23435593,-328.0415039,-149.2506561,15.49407561,1.045076786,3.858760773,-30.70553398,-0.003189098,1,0,0
-35.60826492,-328.7256165,-150.3638916,15.63011477,0.981696649,3.593913997,-22.46631241,0.009903278,1,0,0
-34.82276154,-329.6005859,-151.1580963,15.77838518,0.889191249,3.225493271,-14.67309952,0.018330909,1,0,0
-34.21882629,-330.2860413,-151.6242828,15.92801239,0.775327812,2.786786876,-8.135843277,0.021857118,1,0,0
-33.52100754,-331.0888062,-151.8335876,16.079295,0.653789551,2.328383159,-2.764804125,0.02608929,1,0,0
-32.69480133,-332.0458069,-151.8370667,16.22729139,0.540717534,1.908474668,1.541293621,0.030221598,1,0,0
-32.13330841,-332.6959839,-151.6737671,16.37543546,0.439570221,1.537636806,5.144274235,0.033212278,1,0,0
-31.5300827,-333.3917542,-151.3754578,16.51853877,0.358913724,1.244723095,8.201633453,0.038792025,1,0,0
-30.99692535,-334.0032654,-150.9489746,16.66157075,0.290338691,0.998315145,10.84460735,0.041650034,1,0,0
-30.45304108,-334.62323,-150.4040833,16.80810157,0.221608029,0.755377951,12.84000874,0.041750919,1,0,0
-29.83983421,-335.3176575,-149.8213654,16.94485942,0.162789417,0.550424146,14.14653301,0.041750919,1,0,0
-29.08289909,-336.1679688,-149.0474854,17.10967671,0.101223079,0.338965356,15.24290371,0.041750919,1,0,0
-28.53712845,-336.7763672,-148.4188232,17.23497915,0.061727409,0.205205062,15.83409691,0.041750919,1,0,0
-27.97737694,-337.3962097,-148.2577057,17.26621913,0.05279332,0.175187457,15.95470333,0.041650034,1,0,0
-27.35787773,-338.0775757,-148.0784454,17.30063226,0.043282191,0.143340526,16.07931137,0.041650034,1,0,0
-26.5635891,-338.9452209,-147.4269409,17.42391153,0.009078396,0.029852868,16.33407784,0.039733414,1,0,0
-25.9296875,-339.6346436,-146.7532654,17.55122014,-0.029250837,-0.095488972,16.19521523,0.035161573,1,0,0
-25.22257996,-340.400238,-146.1103058,17.67622238,-0.069561232,-0.225474902,15.62197685,0.031162426,1,0,0
-24.5887394,-341.0835571,-145.3683319,17.83004895,-0.118030376,-0.379277912,14.40219116,0.025047962,1,0,0
-24.03534126,-341.678009,-144.8205261,17.954237,-0.149820055,-0.478096495,13.1977787,0.02095033,1,0,0
-23.4673481,-342.2861328,-144.5523071,18.0190855,-0.160602152,-0.510657547,12.60483074,0.020278659,1,0,0
-22.84098625,-342.9558105,-144.0737,18.14201268,-0.170983189,-0.539980067,11.61406612,0.019774916,1,0,0
-22.2004509,-343.6429138,-143.6239319,18.2657587,-0.169802626,-0.532619197,10.85204124,0.019774916,1,0,0
-21.61645699,-344.2713928,-143.1929474,18.39128904,-0.161979156,-0.504612928,10.27321053,0.019774916,1,0,0
-20.81357574,-345.1389771,-142.6750336,18.54978514,-0.148147882,-0.457583094,9.754312515,0.019774916,1,0,0
-20.24546051,-345.7554626,-142.1993256,18.70113081,-0.134412928,-0.411801889,9.422582626,0.019774916,1,0,0
-19.68150139,-346.3699951,-142.1097412,18.73010937,-0.131921705,-0.403544469,9.373343468,0.019774916,1,0,0
-19.06183624,-347.0508118,-141.735733,18.85237831,-0.122142404,-0.371207618,9.20522213,0.019774916,1,0,0
-18.51499748,-347.6576233,-141.3741302,18.97205703,-0.114061596,-0.344462883,9.092571259,0.019774916,1,0,0
-17.90022469,-348.3463745,-141.0155334,19.09160214,-0.107625561,-0.3229915,9.018929482,0.019774916,1,0,0
-17.21990776,-349.1170349,-140.5664673,19.24188731,-0.101827845,-0.303205776,8.967252731,0.019774916,1,0,0
-16.39156342,-350.0661621,-140.4749146,19.3665345,-0.004219604,-0.012483673,8.961080551,0.019774916,1,0,0
-15.7894783,-350.762146,-140.0046692,19.42986636,-0.097955327,-0.288853216,8.947394371,0.019774916,1,0,0
-15.11632538,-351.5467529,-139.7307587,19.5212389,-0.097275697,-0.285506514,8.95046711,0.019774916,1,0,0
-14.59388733,-352.1603394,-139.2833099,19.66987837,-0.097594284,-0.284277039,8.967656136,0.019774916,1,0,0
-13.99656677,-352.8669434,-138.921814,19.76353307,-0.098601899,-0.28585101,8.995690346,0.019774916,1,0,0
-13.2581234,-353.7478943,-138.7247925,19.82964702,-0.099718335,-0.28812372,9.010296822,0.019774916,1,0,0
-12.68478775,-354.437561,-138.3620911,19.94602164,-0.102239657,-0.293685116,9.039563179,0.019774916,1,0,0
-11.96552086,-355.3099976,-137.9961243,20.05601375,-0.105293352,-0.300798028,9.072552681,0.019774916,1,0,0
-11.39690113,-356.0054321,-137.5542908,20.1827106,-0.109507766,-0.310873573,9.115994453,0.019774916,1,0,0
-10.82950878,-356.7045288,-137.1818542,20.28632878,-0.113479036,-0.320501664,9.153912544,0.019774916,1,0,0
-10.3222723,-357.3339233,-137.0037384,20.33517227,-0.115467988,-0.325335694,9.172141075,0.019774916,1,0,0
-9.821149826,-357.9598999,-136.6481934,20.43161318,-0.119608647,-0.335411231,9.208435059,0.019774916,1,0,0
-9.252869606,-358.6748352,-136.239563,20.54108263,-0.124622135,-0.347607526,9.249073982,0.019774916,1,0,0
-8.492191315,-359.6425171,-135.8394165,20.64709885,-0.129657942,-0.359796568,9.288189888,0.019774916,1,0,0
-7.992707729,-360.2869873,-135.3875885,20.76557164,-0.135434097,-0.373680649,9.330413818,0.019774916,1,0,0
-7.231417656,-361.2859192,-134.9276276,20.88497496,-0.141544079,-0.388305676,9.369116783,0.019741334,1,0,0
-6.559828758,-362.1870728,-134.8261261,20.911185,-0.142900212,-0.391534564,9.376966476,0.019741334,1,0,0
-6.02238369,-362.9262085,-134.4588165,21.00569816,-0.148376861,-0.404710504,9.388337135,0.019304765,1,0,0
-5.500655174,-363.6624451,-134.0878143,21.10158561,-0.157102828,-0.42656334,9.288550377,0.017625727,1,0,0
-4.983611107,-364.4127502,-133.6422119,21.22018717,-0.173862567,-0.469428875,8.882998466,0.014402241,1,0,0
-4.297576904,-365.4449463,-133.295639,21.31828815,-0.189987879,-0.510604583,8.302791595,0.011951253,1,0,0
-3.816683531,-366.1990051,-133.223465,21.33974374,-0.19377956,-0.520270819,8.141924858,0.010776174,1,0,0
-3.173580885,-367.2559204,-133.1377106,21.36578429,-0.197420636,-0.529400063,7.956177711,0.010776174,1,0,0
-2.552502155,-368.3387756,-132.8502655,21.45922892,-0.211904898,-0.565764127,7.122133732,0.00715039,1,0,0
-2.115257263,-369.1462708,-132.5823212,21.55866495,-0.222490083,-0.59128385,6.127500057,0.004699741,1,0,0
-1.600363731,-370.1589661,-132.322937,21.67663272,-0.231234854,-0.611177902,4.743339539,0.000469971,1,0,0
-1.211089015,-370.9820557,-132.1694946,21.77006379,-0.234358799,-0.616775942,3.49762845,-0.003155528,1,0,0
-0.757094622,-372.0276489,-132.1079559,21.81941863,-0.232867799,-0.611466144,2.83813858,-0.004397611,1,0,0
-0.420895904,-372.8805237,-132.027298,21.91659518,-0.226606729,-0.592388858,1.483815789,-0.007217532,1,0,0
-0.112372279,-373.7398071,-131.9992981,22.01204708,-0.212166158,-0.552236199,0.229286209,-0.009030397,1,0,0
0.225644901,-374.7929688,-132.0308533,22.13001645,-0.186411614,-0.482618092,-1.218356013,-0.010608308,1,0,0
0.469801277,-375.6530457,-132.1260834,22.24584697,-0.15360194,-0.395606568,-2.460433245,-0.011884104,1,0,0
0.766753376,-376.8507385,-132.27388,22.36028477,-0.115944013,-0.297091172,-3.472813129,-0.012387719,1,0,0
1.003613591,-377.9534607,-132.3083344,22.38283697,-0.108045032,-0.276572462,-3.642308712,-0.012387719,1,0,0
1.168936849,-378.8164673,-132.4637604,22.47451043,-0.075089969,-0.191431194,-4.235331059,-0.012387719,1,0,0
1.317810059,-379.6722107,-132.6446381,22.56858564,-0.041667011,-0.105781604,-4.709159374,-0.012387719,1,0,0
1.487943411,-380.7519836,-132.8834686,22.68121925,-0.004200147,-0.01061013,-5.136153221,-0.012387719,1,0,0
1.611762524,-381.6101074,-133.1957092,22.81689557,0.035753157,0.089780109,-5.502239227,-0.012387719,1,0,0
1.740644813,-382.5737305,-133.4131165,22.9065069,0.058681947,0.146780154,-5.678478718,-0.012387719,1,0,0
1.873373389,-383.650177,-133.6397858,22.99700785,0.079159437,0.197220605,-5.816934586,-0.012387719,1,0,0
1.970955014,-384.5036926,-133.9203796,23.10607839,0.100615633,0.249493431,-5.933982849,-0.01225342,1,0,0
2.096275091,-385.6836243,-134.2150726,23.21828786,0.11920781,0.294166588,-6.012117863,-0.012219846,1,0,0
2.180619478,-386.5278015,-134.272522,23.23993067,0.122427472,0.30183019,-6.023461819,-0.012186272,1,0,0
2.263352871,-387.3890991,-134.5048523,23.32711556,0.135040141,0.331680264,-6.03387785,-0.011716234,1,0,0
2.375864267,-388.6028137,-134.7404785,23.41671648,0.150695756,0.368715732,-5.870840549,-0.009366118,1,0,0
2.486929417,-389.830719,-135.0129089,23.52653894,0.172408503,0.419870637,-5.370196819,-0.005941842,1,0,0
2.562848091,-390.6757813,-135.2535095,23.63917497,0.195498584,0.47383162,-4.427789688,-0.001812746,1,0,0
2.668210745,-391.8561707,-135.2935791,23.66076873,0.199855065,0.483947911,-4.194683552,-0.00050354,1,0,0
2.744769812,-392.7181091,-135.4289856,23.74523362,0.211574777,0.510503345,-3.248489857,0.001947024,1,0,0
2.848217487,-393.8877563,-135.5450897,23.85177679,0.216958734,0.521155187,-1.917439699,0.004968303,1,0,0
2.923264027,-394.7397461,-135.5985107,23.95926616,0.209001276,0.499789411,-0.573346972,0.007653958,1,0,0
2.9984653,-395.5942993,-135.6014709,23.98204889,0.205810322,0.491691665,-0.289540827,0.007653958,1,0,0
3.076413393,-396.4747314,-135.5903015,24.06465671,0.188654632,0.449160487,0.65412569,0.008291816,1,0,0
3.176657915,-397.5908203,-135.5295105,24.17119235,0.155727594,0.369134069,1.661371708,0.008392531,1,0,0
3.266763926,-398.5769043,-135.4503174,24.25657078,0.12405894,0.293033664,2.295332432,0.008392531,1,0,0
3.348591566,-399.4531555,-135.4280243,24.2990583,0.118361147,0.279086564,2.427183628,0.008392531,1,0,0
3.463749409,-400.647644,-135.4025879,24.29910845,0.107573594,0.253650162,2.561999321,0.008392531,1,0,0
3.548254013,-401.4929504,-135.2969818,24.3814415,0.075525694,0.177482932,2.998196363,0.008392531,1,0,0
3.637940884,-402.3632202,-135.1412354,24.48663309,0.035956791,0.084134511,3.428378105,0.008392531,1,0,0
3.769070864,-403.586792,-135.0036774,24.47978747,0.006693544,0.015666468,3.675552607,0.008392531,1,0,0
3.867245674,-404.4547424,-134.9288025,24.48073649,-0.007203994,-0.01686054,3.786202431,0.008392531,1,0,0
4.010178566,-405.6315002,-134.8152161,24.50131274,-0.026233486,-0.061346405,3.929614305,0.008392531,1,0,0
4.123970985,-406.5001526,-134.6052856,24.57028046,-0.05620344,-0.131061358,4.1304245,0.008392531,1,0,0
4.277043819,-407.5887756,-134.4008789,24.65757135,-0.079969801,-0.185821872,4.264955521,0.008392531,1,0,0
4.410260677,-408.4656067,-134.2411652,24.73316206,-0.095595347,-0.22145097,4.340083599,0.008392531,1,0,0
4.553569317,-409.3387451,-134.1548462,24.77574609,-0.103113044,-0.23845531,4.373422623,0.008426103,1,0,0
4.703631878,-410.1885986,-133.9919434,24.85831134,-0.11471419,-0.264402207,4.453310966,0.008862536,1,0,0
4.867281914,-411.0542603,-133.8193359,24.94662401,-0.123178498,-0.28290605,4.600824356,0.00980256,1,0,0
5.114171505,-412.2617493,-133.5913696,25.05932749,-0.126589063,-0.289431449,5.017207623,0.013227089,1,0,0
5.375272751,-413.4346313,-133.3393555,25.17246032,-0.126510667,-0.287952241,5.701200962,0.015879631,1,0,0
5.581636429,-414.2954712,-133.0994263,25.26684091,-0.125390421,-0.28433642,6.522684097,0.019573422,1,0,0
5.875952244,-415.4338074,-132.9631195,25.31506617,-0.125610327,-0.284292468,7.021865368,0.021017497,1,0,0
6.199394226,-416.5791321,-132.6725311,25.40735714,-0.129449231,-0.291916648,8.085569382,0.024376165,1,0,0
6.45606184,-417.4185791,-132.3254242,25.50183707,-0.137163414,-0.308166391,9.391793251,0.02958321,1,0,0
6.831488609,-418.5465393,-131.8329773,25.61369996,-0.153553638,-0.343482986,11.23997879,0.035094354,1,0,0
7.248062134,-419.6741333,-131.2466888,25.72225455,-0.17772529,-0.395873043,13.43425083,0.042860691,1,0,0
7.574827194,-420.4816589,-130.5436707,25.82435391,-0.205165038,-0.455184425,16.26082802,0.054469667,1,0,0
7.918132305,-421.2689819,-130.3803558,25.84487564,-0.213327798,-0.472917932,16.89102936,0.054469667,1,0,0
8.286743164,-422.0513916,-129.6812744,25.91748145,-0.236807078,-0.523494879,19.98163795,0.071422346,1,0,0
8.679294586,-422.8199463,-128.6097412,25.99535291,-0.277749176,-0.612157502,24.8481102,0.094847716,1,0,0
9.097100258,-423.5724487,-127.288765,26.04746824,-0.333512249,-0.73357611,31.02388954,0.127884611,1,0,0
9.594150543,-424.3903503,-125.9534378,26.06568142,-0.409012713,-0.898989713,37.02350998,0.153939456,1,0,0
10.2594099,-425.3709412,-125.1765137,26.06450137,-0.461670911,-1.014752941,40.31983566,0.171479002,1,0,0
10.98960876,-426.3204346,-123.5130768,26.03001836,-0.580315381,-1.277145303,47.22828293,0.216664627,1,0,0
11.55326843,-426.9789734,-121.5581512,25.9567337,-0.755605763,-1.667420861,54.33533096,0.252009332,1,0,0
12.39489269,-427.8620911,-118.6004257,25.79403698,-1.075602537,-2.387831094,63.11048126,0.313028306,1,0,0
12.99201107,-428.4260559,-115.7785034,25.58587619,-1.417142891,-3.170242388,69.62129211,0.365592301,1,0,0
13.84801865,-429.1571655,-114.195137,25.45252352,-1.618091804,-3.637566174,72.56974792,0.385626316,1,0,0
14.62312508,-429.7487793,-111.5267029,25.20801473,-1.970403837,-4.469480808,76.49462128,0.416924,1,0,0
15.36254978,-430.2576599,-107.8184662,24.82925978,-2.460813672,-5.660067842,80.23026276,0.459299356,1,0,0
16.26935959,-430.8140869,-104.0717239,24.41220924,-2.938224772,-6.863039868,82.44361115,0.488278717,1,0,0
16.98090553,-431.2023315,-100.2436523,23.95662302,-3.397917395,-8.072770907,83.44081116,0.508055747,1,0,0
17.82285881,-431.6101379,-96.34799194,23.46026093,-3.824597897,-9.259163872,83.70829773,0.518404186,1,0,0
18.56445122,-431.9261169,-92.32837677,22.91595958,-4.301129322,-10.63025096,87.03096771,0.51976788,1,0,0
19.4122448,-432.2408142,-91.16429901,22.7604637,-4.459606017,-11.08589302,87.92542267,0.51976788,1,0,0
20.42180061,-432.5539856,-87.8973999,22.30611484,-4.888606733,-12.36150066,90.5091095,0.514831781,1,0,0
21.3193264,-432.7797241,-83.57312775,21.69098346,-5.499227935,-14.22622566,90.27200317,0.499805272,1,0,0
22.13402557,-432.9463501,-78.98649597,21.0043153,-6.044261755,-16.05385333,92.36940002,0.465125322,1,0,0
23.25578117,-433.1264038,-77.83659363,20.83244376,-6.152618461,-16.45388909,93.47335815,0.445790917,1,0,0
24.08567619,-433.2315674,-74.38691711,20.3204958,-6.459002146,-17.63319834,84.58956909,0.404175013,1,0,0
25.04235458,-433.3334351,-70.31393433,19.72276153,-6.525188104,-18.30656857,78.79901123,0.294255793,1,0,0
26.13402557,-433.4364624,-67.44319153,19.3271723,-6.631121454,-18.93701169,73.51368713,0.235542804,1,0,0
27.2286377,-433.5318298,-66.50063324,19.20377608,-6.669902746,-19.15326289,71.05016327,0.200306043,1,0,0
28.25333023,-433.614624,-65.61743164,19.08624655,-6.691049781,-19.319094,68.46159363,0.200306043,1,0,0
29.50993347,-433.7080078,-63.10801315,18.80318609,-6.501289178,-19.07306533,67.1014328,0.124917418,1,0,0
30.49834633,-433.7737732,-60.59618378,18.53989876,-6.475225808,-19.25221304,62.40184021,0.082126647,1,0,0
31.59994125,-433.8388672,-58.27026749,18.35204831,-6.297624766,-18.93999137,58.32802963,0.044979639,1,0,0
32.59690094,-433.8901978,-55.20390701,18.16721986,-6.061935383,-18.45253256,53.1550293,0.001779177,1,0,0
33.47215271,-433.9293518,-53.0369339,18.07121756,-5.801019079,-17.79708535,47.61879349,-0.009500408,1,0,0
34.58509064,-433.9721375,-52.34797287,18.05684777,-5.6742239,-17.44492059,46.35855484,-0.009500408,1,0,0
35.72505569,-434.0110474,-51.54823685,18.04336093,-5.52138256,-17.01444234,45.19119263,-0.010071142,1,0,0
36.87748337,-434.0484619,-49.9544754,18.027893,-5.233494316,-16.18800446,41.76127243,-0.009836133,1,0,0
38.00419998,-434.0872192,-48.29518127,17.97980446,-4.983902352,-15.49307954,35.00787354,-0.009970423,1,0,0
39.23981094,-434.1330872,-46.86748886,18.02029179,-4.464918414,-13.91601904,30.20923424,-0.010709028,1,0,0
40.23432541,-434.1727295,-45.63813782,18.10396168,-3.962341389,-12.34542926,25.65088081,-0.011313349,1,0,0
41.35301971,-434.2203674,-44.62106323,18.20390202,-3.4698902,-10.79183113,21.07013512,-0.011313349,1,0,0
42.4522171,-434.2705383,-43.80763626,18.31458011,-2.983638004,-9.252801565,16.65666771,-0.011313349,1,0,0
43.43452454,-434.3180847,-43.16428375,18.43731314,-2.497792599,-7.715167266,12.29525566,-0.011380496,1,0,0
44.30754471,-434.3623657,-42.69959641,18.56770264,-2.033055922,-6.248663822,8.236611366,-0.01268989,1,0,0
45.17215729,-434.4075012,-42.48847961,18.65566808,-1.75166137,-5.364022218,5.759373665,-0.014167207,1,0,0
46.03744888,-434.4537354,-42.3888092,18.71081616,-1.587889004,-4.850770063,4.307186604,-0.015040196,1,0,0
47.02946854,-434.5082397,-42.32176208,18.76572735,-1.434252834,-4.37058379,2.830126524,-0.016114676,1,0,0
47.87236786,-434.5556946,-42.28017044,18.85884862,-1.191940002,-3.616467568,0.385822415,-0.0187003,1,0,0
48.7188797,-434.6044312,-42.36292648,18.99060463,-0.885072675,-2.668385868,-2.98916626,-0.023032635,1,0,0
49.56761551,-434.6543274,-42.58320618,19.12268177,-0.633094011,-1.896196976,-5.789064884,-0.026156476,1,0,0
50.55532455,-434.7137756,-42.93067932,19.2571959,-0.422134565,-1.255772469,-8.072170258,-0.027433027,1,0,0
51.51660919,-434.7730713,-43.35949707,19.38702592,-0.260785041,-0.770669075,-9.622393608,-0.027433027,1,0,0
52.61294174,-434.8422546,-43.80339432,19.50283405,-0.139678683,-0.41034356,-10.58580399,-0.027433027,1,0,0
53.46994019,-434.8976135,-44.2818985,19.61661282,-0.045978895,-0.134293921,-11.23153591,-0.027433027,1,0,0
54.46674347,-434.9633789,-44.77247238,19.72607336,0.024231961,0.070383414,-11.65866375,-0.027433027,1,0,0
